//直播源本地路径：clan://localhost/ITVBox/tv/tvonline.txt
//直播源在线路径：http://itv.22m.top/ITVBox/tv/tvonline.txt
//diyp专用版epg：http://diyp1.112114.xyz/

//北京联通组播IP端口：coolcat.synology.me:4022
//河北联通组播IP端口：60.7.56.33:4000     //河北电信组播IP端口：www.biaowen.net:4022
//云南电信组播IP端口：enlen.vip:4022
//四川电信组播IP端口：wouu.net:9977
//湖南电信组播IP端口：113.218.186.181:5060
//湖北电信组播IP端口：www.hiliu.myds.me:8088
//贵州电信组播IP端口：www.qhjx.top:18000
//天津联通组播IP端口：ha.xushining.com:50000
//河南联通组播IP端口：ik6.iptv8.net:8888
//台湾频道┃4GTV域名端口：http://A/ku9/js/ku9litv.js?id=
//港澳频道token：631170156112507
//斗鱼1线：http://zzy789.xyz/douyu1.php?id= 斗鱼2线：http://159.75.85.63:35455/douyu/ 

🥭芒果独播,#genre#
CHC影迷电影,http://58.19.244.92:1111/tsfile/live/1020_1.m3u8 # http://www.hiliu.myds.me:8088/rtp/239.69.1.241:11088$湖北电信组播 # http://ik6.iptv8.net:8888/rtp/225.1.4.207:1260$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.214:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.34:8148$云南电信组播
CHC动作电影,http://58.19.244.92:1111/tsfile/live/1019_1.m3u8 # http://www.hiliu.myds.me:8088/rtp/239.69.1.242:11094$湖北电信组播 # http://ik6.iptv8.net:8888/rtp/225.1.4.208:1261$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.215:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.31:8144$云南电信组播
CHC家庭影院,http://58.19.244.92:1111/tsfile/live/1018_1.m3u8 # http://www.hiliu.myds.me:8088/rtp/239.69.1.243:11100$湖北电信组播 # http://ik6.iptv8.net:8888/rtp/225.1.4.209:1262$河南联通组播 # http://ha.xushining.com:50000/udp/225.1.1.213:5002$天津联通组播 # http://enlen.vip:4022/udp/239.200.201.30:8140$云南电信组播
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8

北京IPTV4K超清,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$北京移动 # http://coolcat.synology.me:4022/rtp/239.3.1.249:8001$北京联通组播
北京IPTV淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2$北京移动 # http://coolcat.synology.me:4022/rtp/239.3.1.250:8001$北京联通组播
北京IPTV淘剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2

thrill恐怖电影,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
美亚电影(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
NOW爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
NOW星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8

黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8

🦋秀美家乡,#genre#
安顺新闻,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$安顺电台官网 # http://www.qhjx.top:18000/udp/238.255.2.157:5999$贵州电信组播
安顺公共,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154526164.m3u8$安顺电台官网 # http://www.qhjx.top:18000/udp/238.255.2.158:5999$贵州电信组播
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd

🐟斗鱼电影,#genre#
🎬豆瓣高分电影,http://zzy789.xyz/douyu1.php?id=8770422 # http://159.75.85.63:35455/douyu/8770422
🎬欧美大片,http://zzy789.xyz/douyu1.php?id=2793084 # http://159.75.85.63:35455/douyu/2793084
🔴神乐华语①厅,http://zzy789.xyz/douyu1.php?id=85894 # http://159.75.85.63:35455/douyu/85894
🔴神乐华语②厅,http://zzy789.xyz/douyu1.php?id=122402 # http://159.75.85.63:35455/douyu/122402
🔴神乐粤语厅,http://zzy789.xyz/douyu1.php?id=6566671 # http://159.75.85.63:35455/douyu/6566671
🔴神乐欧美厅,http://zzy789.xyz/douyu1.php?id=20415 # http://159.75.85.63:35455/douyu/20415
🟢贝爷欧美①厅,http://zzy789.xyz/douyu1.php?id=252802 # http://159.75.85.63:35455/douyu/252802
🟢贝爷欧美②厅,http://zzy789.xyz/douyu1.php?id=36337 # http://159.75.85.63:35455/douyu/36337
🟢贝爷欧美IMAX厅,http://zzy789.xyz/douyu1.php?id=4332 # http://159.75.85.63:35455/douyu/4332
🟣奶虫恐怖影院,http://zzy789.xyz/douyu1.php?id=263824 # http://159.75.85.63:35455/douyu/263824
🟣奶虫动作影院,http://zzy789.xyz/douyu1.php?id=315457 # http://159.75.85.63:35455/douyu/315457
🟣奶虫粤语影院,http://zzy789.xyz/douyu1.php?id=5033502 # http://159.75.85.63:35455/douyu/5033502
🟠华语动作①厅,http://zzy789.xyz/douyu1.php?id=3928 # http://159.75.85.63:35455/douyu/3928
🟠华语动作②厅,http://zzy789.xyz/douyu1.php?id=276200 # http://159.75.85.63:35455/douyu/276200
☯️经典恐怖Ⅰ厅,http://zzy789.xyz/douyu1.php?id=6906628 # http://159.75.85.63:35455/douyu/6906628
☯️经典恐怖Ⅱ厅,http://zzy789.xyz/douyu1.php?id=8009547 # http://159.75.85.63:35455/douyu/8009547
⚫外国恐怖大厅,http://zzy789.xyz/douyu1.php?id=96577 # http://159.75.85.63:35455/douyu/96577
⚫华语恐怖①厅,http://zzy789.xyz/douyu1.php?id=218859 # http://159.75.85.63:35455/douyu/218859
⚫华语恐怖②厅,http://zzy789.xyz/douyu1.php?id=310926 # http://159.75.85.63:35455/douyu/310926
⚫华语恐怖③厅,http://zzy789.xyz/douyu1.php?id=2935323 # http://159.75.85.63:35455/douyu/2935323
🔘贝贝影视厅,http://zzy789.xyz/douyu1.php?id=431460 # http://159.75.85.63:35455/douyu/431460
🔘怡宝科幻动作,http://zzy789.xyz/douyu1.php?id=434971 # http://159.75.85.63:35455/douyu/434971
🔘冰冰恐怖动作,http://zzy789.xyz/douyu1.php?id=74374 # http://159.75.85.63:35455/douyu/74374
🔘华语科幻动作,http://zzy789.xyz/douyu1.php?id=11544610 # http://159.75.85.63:35455/douyu/11544610

🐠斗鱼电视,#genre#
📺橙记人气港剧,http://zzy789.xyz/douyu1.php?id=4549169 # http://159.75.85.63:35455/douyu/4549169
📺古装武侠剧场,http://zzy789.xyz/douyu1.php?id=338759 # http://159.75.85.63:35455/douyu/338759
📺现代破案侦查,http://zzy789.xyz/douyu1.php?id=922564 # http://159.75.85.63:35455/douyu/922564
🔶港剧天地①台,http://zzy789.xyz/douyu1.php?id=4290711 # http://159.75.85.63:35455/douyu/4290711
🔶港剧天地②台,http://zzy789.xyz/douyu1.php?id=5522351 # http://159.75.85.63:35455/douyu/5522351
🔶港剧天地③台,http://zzy789.xyz/douyu1.php?id=5261342 # http://159.75.85.63:35455/douyu/5261342
🔷怀旧经典港剧,http://zzy789.xyz/douyu1.php?id=5061550 # http://159.75.85.63:35455/douyu/5061550
🔷老版三国演义,http://zzy789.xyz/douyu1.php?id=7459925 # http://159.75.85.63:35455/douyu/7459925
🔷神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991 # http://159.75.85.63:35455/douyu/6027991
🔷神话,http://zzy789.xyz/douyu1.php?id=5448413 # http://159.75.85.63:35455/douyu/5448413

👨‍🦱虎牙明星,#genre#
林正英,http://159.75.85.63:35455/huya/11342421
周星驰,http://159.75.85.63:35455/huya/11342412
周润发,http://159.75.85.63:35455/huya/11342387
梁家辉,http://159.75.85.63:35455/huya/11342429
五福星,http://159.75.85.63:35455/huya/11282233
洪金宝,http://159.75.85.63:35455/huya/11279251
李连杰,http://159.75.85.63:35455/huya/11342390
甄子丹,http://159.75.85.63:35455/huya/11352935
刘德华,http://159.75.85.63:35455/huya/11342424
许冠英,http://159.75.85.63:35455/huya/11601972
黄渤,http://159.75.85.63:35455/huya/11352876
沉腾,http://159.75.85.63:35455/huya/11601968
成龙,http://159.75.85.63:35455/huya/11342386
曾江,http://159.75.85.63:35455/huya/11601981
王晶导演,http://159.75.85.63:35455/huya/11602058
许氏三杰,http://159.75.85.63:35455/huya/11602033
巨石强森,http://159.75.85.63:35455/huya/21059581
杰森·斯坦森,http://159.75.85.63:35455/huya/21059588

🐯虎牙电影,#genre#
女神系列①,http://159.75.85.63:35455/huya/11336571
女神系列②,http://159.75.85.63:35455/huya/11352909
贺岁电影①,http://159.75.85.63:35455/huya/11601986
贺岁电影②,http://159.75.85.63:35455/huya/11601971
贺岁电影③,http://159.75.85.63:35455/huya/11352897
金庸武侠,http://159.75.85.63:35455/huya/11342435
金庸群侠,http://159.75.85.63:35455/huya/11342427
赛车电影,http://159.75.85.63:35455/huya/11279247
古墓冒险,http://159.75.85.63:35455/huya/11352913
盗墓经典,http://159.75.85.63:35455/huya/21059552
虎牙动作,http://159.75.85.63:35455/huya/11602077
功夫动作,http://159.75.85.63:35455/huya/11352941
智商犯罪,http://159.75.85.63:35455/huya/11352962
悬疑推理,http://159.75.85.63:35455/huya/11342395
警匪动作,http://159.75.85.63:35455/huya/11352886
枪战系列,http://159.75.85.63:35455/huya/21059579
谍战惊险,http://159.75.85.63:35455/huya/21059587
热血校园,http://159.75.85.63:35455/huya/11352934
黑帮古惑,http://159.75.85.63:35455/huya/11336719
黑帮斗争,http://159.75.85.63:35455/huya/11342419
喜剧专区①,http://159.75.85.63:35455/huya/11602044
喜剧专区②,http://159.75.85.63:35455/huya/11352965
喜剧专区③,http://159.75.85.63:35455/huya/11342423
喜剧专区④,http://159.75.85.63:35455/huya/11352883
玄幻剧场①,http://159.75.85.63:35455/huya/11342414
玄幻剧场②,http://159.75.85.63:35455/huya/11352973
变形金刚,http://159.75.85.63:35455/huya/21059596
异形怪兽,http://159.75.85.63:35455/huya/21059577
怪兽系列,http://159.75.85.63:35455/huya/21059554
救援大片,http://159.75.85.63:35455/huya/21059594
惊悚恐怖,http://159.75.85.63:35455/huya/11601960

😸虎牙电视,#genre#
鬼吹灯之精绝古城,http://159.75.85.63:35455/huya/11352871
鬼吹灯之怒晴湘西,http://159.75.85.63:35455/huya/11602075
鬼吹灯之龙岭迷窟,http://159.75.85.63:35455/huya/29465863
鬼吹灯之昆仑神宫,http://159.75.85.63:35455/huya/11601957
鬼吹灯之云南虫谷,http://159.75.85.63:35455/huya/11352898
鬼吹灯之南海归墟,http://159.75.85.63:35455/huya/11352883
亮剑,http://159.75.85.63:35455/huya/30080238
武侠剧┃金庸,http://159.75.85.63:35455/huya/11602082
西游记┃张卫健,http://159.75.85.63:35455/huya/23728660
西游记┃陈浩民,http://159.75.85.63:35455/huya/23735126
封神榜┃陈浩民,http://159.75.85.63:35455/huya/23749096
鹿鼎记┃陈小春,http://159.75.85.63:35455/huya/23865080
鹿鼎记┃梁朝伟,http://159.75.85.63:35455/huya/23734183
刑事侦缉档案,http://159.75.85.63:35455/huya/23734169
我的野蛮婆婆,http://159.75.85.63:35455/huya/23863796
大唐双龙传,http://159.75.85.63:35455/huya/23728674
倚天屠龙记,http://159.75.85.63:35455/huya/23734246
九阴真经,http://159.75.85.63:35455/huya/23824164
神雕侠侣,http://159.75.85.63:35455/huya/23865171
天龙八部,http://159.75.85.63:35455/huya/23903123
笑傲江湖,http://159.75.85.63:35455/huya/23865142
楚汉骄雄,http://159.75.85.63:35455/huya/23740156
法证先锋3,http://159.75.85.63:35455/huya/23863804
陀枪师姐,http://159.75.85.63:35455/huya/23860039
金枝欲孽,http://159.75.85.63:35455/huya/23865036
使徒行者,http://159.75.85.63:35455/huya/23734256
扫黄先锋,http://159.75.85.63:35455/huya/23903196
鉴证实录,http://159.75.85.63:35455/huya/23903183
笑看风云,http://159.75.85.63:35455/huya/23865058
妙手仁心,http://159.75.85.63:35455/huya/23829543
洗冤录,http://159.75.85.63:35455/huya/23903130
创世纪,http://159.75.85.63:35455/huya/23749083
寻秦记,http://159.75.85.63:35455/huya/23864973
大时代,http://159.75.85.63:35455/huya/23865161
陈翔六点半,http://159.75.85.63:35455/huya/11274154
老三国演义,http://159.75.85.63:35455/huya/11602081
新三国演义,http://159.75.85.63:35455/huya/11352944
第八号当铺,http://159.75.85.63:35455/huya/21059568
新水浒传,http://159.75.85.63:35455/huya/11342384
神医喜来乐,http://159.75.85.63:35455/huya/11601978
神探狄仁杰①,http://159.75.85.63:35455/huya/11352958
神探狄仁杰③,http://159.75.85.63:35455/huya/11342425
活佛济公,http://159.75.85.63:35455/huya/11342400
康熙微服私访记,http://159.75.85.63:35455/huya/11342418
铁道游击队,http://159.75.85.63:35455/huya/11352936
宝莲灯,http://159.75.85.63:35455/huya/21059563
庆余年,http://159.75.85.63:35455/huya/11352960
葛二蛋,http://159.75.85.63:35455/huya/11602072
许三多,http://159.75.85.63:35455/huya/11342430
大秦赋,http://159.75.85.63:35455/huya/11352881
家有儿女,http://159.75.85.63:35455/huya/11352872
邻里一家亲,http://159.75.85.63:35455/huya/11342426
镖行天下,http://159.75.85.63:35455/huya/11352969
加勒比海盗,http://159.75.85.63:35455/huya/21059595
死神来了,http://159.75.85.63:35455/huya/11352903
蜘蛛侠,http://159.75.85.63:35455/huya/21059599
硬汉007,http://159.75.85.63:35455/huya/21059585

东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8

🎮虎牙游戏,#genre#
王者荣耀┃电竞赛,http://159.75.85.63:35455/huya/660002
英雄联盟┃电竞赛,http://159.75.85.63:35455/huya/660000
王者┃辣辣,http://159.75.85.63:35455/huya/30003715
猪猪┃小悠,http://159.75.85.63:35455/huya/651353
赖神┃边路,http://159.75.85.63:35455/huya/99724
空伐┃阿珂,http://159.75.85.63:35455/huya/960427
明眸┃关羽,http://159.75.85.63:35455/huya/786724
老三┃貂蝉,http://159.75.85.63:35455/huya/52333
北慕┃露娜,http://159.75.85.63:35455/huya/31520
童颜┃韩信,http://159.75.85.63:35455/huya/126198
锦儿┃李白,http://159.75.85.63:35455/huya/813749
杆哥┃芈月,http://159.75.85.63:35455/huya/475974
神罚┃狂铁,http://159.75.85.63:35455/huya/631423
小涛┃诸葛亮,http://159.75.85.63:35455/huya/861098
钟懿┃司马懿,http://159.75.85.63:35455/huya/23494745

♻️数字频道,#genre#
求索记录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281

❇️SITV频道,#genre#
SiTV动漫秀场,http://gslbserv.itv.cmvideo.cn/5000000011000031113/1.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3$百事通IPV6
SiTV都市剧场,http://gslbserv.itv.cmvideo.cn/5000000011000031111/1.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3$百事通IPV6
SiTV欢笑剧场,http://gslbserv.itv.cmvideo.cn/5000000002000009455/1.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3$百事通IPV6
SiTV欢笑剧场,http://gslbserv.itv.cmvideo.cn/5000000007000010001/1.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3$百事通IPV64K
SiTV法治天地,http://gslbserv.itv.cmvideo.cn/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=3$百事通IPV6
SiTV金色学堂,http://gslbserv.itv.cmvideo.cn/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=3$百事通IPV6
SiTV劲爆体育,http://gslbserv.itv.cmvideo.cn/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3$百事通IPV6
SiTV魅力足球,http://gslbserv.itv.cmvideo.cn/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3$百事通IPV6
SiTV七彩戏剧,http://gslbserv.itv.cmvideo.cn/5000000011000031116/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3$百事通IPV6
SiTV生活时尚,http://gslbserv.itv.cmvideo.cn/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3$百事通IPV6
SiTV游戏风云,http://gslbserv.itv.cmvideo.cn/5000000011000031114/1.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3$百事通IPV6
SiTV乐游,http://gslbserv.itv.cmvideo.cn/5000000011000031112/1.m3u8?channel-id=bestzb&Contentid=5000000011000031112&livemode=1&stbId=3$百事通IPV6

🔑NTV频道,#genre#
//黑龙江移动IPV4
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8$黑龙江移动IPV4
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$黑龙江移动IPV4
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8$黑龙江移动IPV4
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$黑龙江移动IPV4
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8$黑龙江移动IPV4
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8$黑龙江移动IPV4
NewTV黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$黑龙江移动IPV4
NewTV黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$黑龙江移动IPV4
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8$黑龙江移动IPV4
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8$黑龙江移动IPV4
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8$黑龙江移动IPV4
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8$黑龙江移动IPV4
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8$黑龙江移动IPV4
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$黑龙江移动IPV4
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8$黑龙江移动IPV4
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$黑龙江移动IPV4
NewTV哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8$黑龙江移动IPV4
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8$黑龙江移动IPV4
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$黑龙江移动IPV4
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$黑龙江移动IPV4
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8$黑龙江移动IPV4
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$黑龙江移动IPV4
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$黑龙江移动IPV4
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8$黑龙江移动IPV4
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8$黑龙江移动IPV4
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8$黑龙江移动IPV4

//ITV
NewTV东北热剧,http://gslbserv.itv.cmvideo.cn/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=3
NewTV东北热剧,http://gslbserv.itv.cmvideo.cn/2000000003000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000051&livemode=1&stbId=3
NewTV爱情喜剧,http://gslbserv.itv.cmvideo.cn/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/2000000003000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000032&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000001000008139/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=3
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/1000000004000024993/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/2000000003000000031/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000031&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000001000012884/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=3
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/1000000004000002120/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/2000000003000000030/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000030&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000001000009204/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=3
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/1000000004000007755/1.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/2000000003000000029/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000029&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000001000025771/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/1000000004000023658/1.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
NewTV潮妈辣婆,http://gslbserv.itv.cmvideo.cn/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/2000000003000000017/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=3
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV古装剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=3
NewTV欢乐剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000050&livemode=1&stbId=3
NewTV欢乐剧场,http://gslbserv.itv.cmvideo.cn/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=3
NewTV家庭剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000012/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000012&livemode=1&stbId=3
NewTV家庭剧场,http://gslbserv.itv.cmvideo.cn/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/2000000003000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000005&livemode=1&stbId=3
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/2000000003000000015/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000015&livemode=1&stbId=3
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/2000000003000000020/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000020&livemode=1&stbId=3
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
